event_id,source,title,summary,url,published_at,ingested_at,category,language,location,author,entities,sentiment,relevance_score
evt_000120,Al Jazeera,TechCrunch reports device following earnings,Short abstract 120,https://publisher.io/article/908919,2025-09-02 13:53:37.732433+00:00,2025-09-02 14:31:37.732433+00:00,,en,BR,Staff Writer,"{""key"": ""value""}",-0.10035141495251601,0.17046025361383002
evt_000121,Reuters,The Verge wins AI model after review,Short abstract 121,https://publisher.io/article/817895,2025-09-01 06:29:37.732433+00:00,2025-09-01 10:39:37.732433+00:00,world,en,DE,Staff Writer,"[""ai"", ""economy""]",0.534761630289751,0.050956920239043
evt_000122,CNN,The Verge expands market as season starts,Short abstract 122,https://news.com/article/367108,2025-08-31 00:55:37.732433+00:00,2025-08-31 05:07:37.732433+00:00,economy,en,FR,Staff Writer,"{""key"": ""value""}",-0.35777837596044704,0.5420988139948311
evt_000123,NYTimes,The Verge files government following earnings,Short abstract 123,https://news.com/article/298339,2025-08-31 17:11:37.732433+00:00,2025-08-31 17:57:37.732433+00:00,sports,en,GB,Staff Writer,"[""ai"", ""economy""]",0.538372331211603,0.11862362543181101
evt_000124,NYTimes,BBC reports market following earnings,Short abstract 124,https://example.com/article/489722,2025-08-31 17:10:37.732433+00:00,2025-09-01 00:32:37.732433+00:00,business,en,GB,Staff Writer,"[""ai"", ""economy""]",0.005781165937551001,0.273681145832645
evt_000125,Reuters,CNN expands vaccine in new study,Short abstract 125,https://media.org/article/917040,2025-08-31 19:29:37.732433+00:00,2025-09-01 02:07:37.732433+00:00,entertainment,en,GB,,"[""ai"", ""economy""]",0.256591656801754,0.35422876391379904
evt_000126,BBC,TechCrunch announces market amid growth,Short abstract 126,https://media.org/article/839844,2025-09-01 23:30:37.732433+00:00,2025-09-02 10:32:37.732433+00:00,health,en,GB,,"[""ai"", ""economy""]",-0.39561527776313105,0.07532987866009401
evt_000127,CNN,AP News files device after review,Short abstract 127,https://news.com/article/488928,2025-09-01 23:17:37.732433+00:00,2025-09-02 00:01:37.732433+00:00,sports,es,AU,Staff Writer,"[""ai"", ""economy""]",-0.095273852772271,0.36969462055197505
evt_000128,Reuters,The Verge files chip in partnership,Short abstract 128,https://example.com/article/205965,2025-08-31 18:43:37.732433+00:00,2025-09-01 07:18:37.732433+00:00,technology,,US,,"[""ai"", ""economy""]",-0.8536615197058001,0.20002075048408302
evt_000129,AP News,ESPN reveals government citing demand,Short abstract 129,https://media.org/article/604693,2025-09-01 01:09:37.732433+00:00,2025-09-01 08:37:37.732433+00:00,science,en,BR,Staff Writer,"{""key"": ""value""}",0.905164000162721,0.22329161932516603
evt_000130,Reuters,BBC reports policy in new study,Short abstract 130,https://news.com/article/916122,2025-09-02 14:17:37.732433+00:00,2025-09-03 00:15:37.732433+00:00,health,en,FR,,"[""ai"", ""economy""]",0.7736760547807291,0.276958830154704
evt_000131,AP News,Bloomberg wins government after review,Short abstract 131,https://news.com/article/848394,2025-08-31 06:25:37.732433+00:00,2025-08-31 10:17:37.732433+00:00,health,fr,IN,Staff Writer,"{""key"": ""value""}",-0.036369613878872005,0.384571776110942
evt_000132,Al Jazeera,The Verge reveals startup citing demand,Short abstract 132,https://media.org/article/578344,2025-08-31 10:20:37.732433+00:00,2025-08-31 11:29:37.732433+00:00,,en,GB,Staff Writer,"[""ai"", ""economy""]",0.580849063289519,0.10113352426391001
evt_000133,The Verge,CNN reveals device citing demand,Short abstract 133,https://news.com/article/202304,2025-09-01 12:11:37.732433+00:00,2025-09-01 18:04:37.732433+00:00,science,,FR,,"{""key"": ""value""}",-0.456994971173165,0.316329446486505
evt_000134,NYTimes,Bloomberg files startup following earnings,Short abstract 134,,2025-09-01 02:37:37.732433+00:00,2025-09-01 10:38:37.732433+00:00,politics,fr,CA,Staff Writer,"{""key"": ""value""}",0.14441175128237702,0.28374058252135004
evt_000135,BBC,NYTimes reports startup after review,Short abstract 135,https://example.com/article/738116,2025-08-31 11:33:37.732433+00:00,2025-08-31 14:09:37.732433+00:00,technology,en,CA,Staff Writer,"{""key"": ""value""}",0.44603335312138104,0.181280011482143
,NYTimes,TechCrunch launches economy in partnership,Short abstract 136,https://media.org/article/982804,2025-09-01 15:09:37.732433+00:00,2025-09-01 17:21:37.732433+00:00,business,en,GB,Staff Writer,"[""ai"", ""economy""]",0.962881331575666,0.165877782880668
evt_000137,BBC,Al Jazeera reveals market after review,Short abstract 137,https://publisher.io/article/723792,2025-08-31 02:38:37.732433+00:00,2025-08-31 14:20:37.732433+00:00,politics,en,DE,Staff Writer,"{""key"": ""value""}",-0.45058134235766706,0.06272671399716301
evt_000138,Bloomberg,TechCrunch expands market citing demand,Short abstract 138,https://site.net/article/568125,2025-08-30 21:04:37.732433+00:00,2025-08-30 21:42:37.732433+00:00,finance,en,,,"{""key"": ""value""}",0.9255424092651041,0.5217119302438731
evt_000139,AP News,The Verge investigates economy in partnership,Short abstract 139,https://example.com/article/201157,2025-09-01 08:41:37.732433+00:00,2025-09-01 10:20:37.732433+00:00,,es,AU,Staff Writer,"[""ai"", ""economy""]",0.029492758839751002,0.40780627835779903
evt_000140,Bloomberg,AP News wins market citing demand,Short abstract 140,https://site.net/article/714362,2025-08-31 04:13:37.732433+00:00,2025-08-31 05:57:37.732433+00:00,finance,,GB,Staff Writer,"{""key"": ""value""}",-0.286967318298116,0.23207941292876902
evt_000141,BBC,Al Jazeera secures device after review,Short abstract 141,https://example.com/article/765836,2025-09-01 22:12:37.732433+00:00,2025-09-02 05:26:37.732433+00:00,science,es,FR,Staff Writer,"[""ai"", ""economy""]",0.15160043888962602,0.40497766224041104
evt_000142,TechCrunch,CNN reveals device in partnership,Short abstract 142,https://media.org/article/954634,2025-09-02 10:10:37.732433+00:00,2025-09-02 11:21:37.732433+00:00,science,fr,US,Staff Writer,"{""key"": ""value""}",0.7779301556878301,0.345406794254185
evt_000143,Reuters,Bloomberg announces economy after review,Short abstract 143,https://site.net/article/310538,2025-08-31 18:31:37.732433+00:00,2025-09-01 05:58:37.732433+00:00,finance,es,US,Staff Writer,"{""key"": ""value""}",-0.066797797258812,0.248148414601803
evt_000144,Reuters,Reuters expands team as season starts,Short abstract 144,https://publisher.io/article/945498,2025-08-31 12:57:37.732433+00:00,2025-09-01 01:26:37.732433+00:00,,en,GB,Staff Writer,"[""ai"", ""economy""]",,0.226359111943287
evt_000145,Bloomberg,BBC announces market in new study,Short abstract 145,https://publisher.io/article/381449,2025-08-31 06:49:37.732433+00:00,2025-08-31 08:31:37.732433+00:00,business,en,,,"{""key"": ""value""}",0.8152749609622111,0.125037299197583
evt_000146,Al Jazeera,The Verge investigates scientist as season starts,Short abstract 146,https://publisher.io/article/401116,2025-08-30 22:38:37.732433+00:00,2025-08-31 10:56:37.732433+00:00,politics,en,AU,Staff Writer,"{""key"": ""value""}",,0.044963604361862
evt_000147,ESPN,ESPN investigates market after review,Short abstract 147,https://news.com/article/637342,2025-08-31 17:17:37.732433+00:00,2025-09-01 05:52:37.732433+00:00,finance,en,FR,Staff Writer,"{""key"": ""value""}",-0.6134310501328091,0.5544892371633401
evt_000148,The Verge,CNN investigates market in partnership,Short abstract 148,,2025-09-01 09:26:37.732433+00:00,2025-09-01 15:46:37.732433+00:00,finance,en,DE,Staff Writer,"{""key"": ""value""}",0.6436741120073971,0.19841752969763102
evt_000149,AP News,NYTimes reports chip as season starts,Short abstract 149,https://site.net/article/453386,2025-08-31 13:53:37.732433+00:00,2025-08-31 19:15:37.732433+00:00,business,,IN,Staff Writer,"[""ai"", ""economy""]",-0.035262019968481,0.251457567076287
evt_000150,ESPN,The Verge wins device in partnership,Short abstract 150,https://site.net/article/902870,2025-09-01 03:54:37.732433+00:00,2025-09-01 15:27:37.732433+00:00,finance,fr,GB,Staff Writer,"[""ai"", ""economy""]",0.032080950545373,0.16787498535949902
evt_000151,Al Jazeera,Al Jazeera announces device in partnership,Short abstract 151,https://site.net/article/402055,2025-09-01 20:20:37.732433+00:00,2025-09-02 08:10:37.732433+00:00,technology,,CA,Staff Writer,"[""ai"", ""economy""]",-0.43515211921019603,0.128479196579462
evt_000152,ESPN,TechCrunch secures team after review,Short abstract 152,https://news.com/article/556807,2025-08-31 14:05:37.732433+00:00,2025-08-31 17:05:37.732433+00:00,economy,en,AU,Staff Writer,"[""ai"", ""economy""]",-0.81044236060882,0.24530099532784003
evt_000153,Bloomberg,CNN debuts market amid growth,Short abstract 153,https://publisher.io/article/621496,2025-08-31 21:53:37.732433+00:00,2025-09-01 05:46:37.732433+00:00,entertainment,fr,CA,Staff Writer,"[""ai"", ""economy""]",0.338865740012796,0.319861994774367
evt_000154,TechCrunch,ESPN reveals market in new study,Short abstract 154,https://site.net/article/110883,2025-08-30 20:54:37.732433+00:00,2025-08-31 03:40:37.732433+00:00,business,en,,Staff Writer,"{""key"": ""value""}",0.718508081870829,0.32568062637785805
evt_000155,BBC,CNN debuts vaccine following earnings,Short abstract 155,https://publisher.io/article/715936,2025-08-30 23:21:37.732433+00:00,2025-08-31 07:56:37.732433+00:00,world,es,,,"{""key"": ""value""}",0.156217300685416,0.43844712343471504
evt_000156,NYTimes,BBC announces chip citing demand,Short abstract 156,https://publisher.io/article/541332,2025-08-31 17:26:37.732433+00:00,2025-08-31 20:30:37.732433+00:00,business,en,,Staff Writer,"[""ai"", ""economy""]",-0.31018187787262,0.259736128469428
evt_000157,Al Jazeera,Al Jazeera announces government in new study,Short abstract 157,https://example.com/article/825341,2025-08-30 22:49:37.732433+00:00,2025-08-31 00:15:37.732433+00:00,science,en,US,Staff Writer,"[""ai"", ""economy""]",-0.8477891266986031,0.09471106598774101
evt_000158,Al Jazeera,Reuters launches scientist after review,Short abstract 158,https://publisher.io/article/694570,2025-09-02 14:48:37.732433+00:00,2025-09-02 17:13:37.732433+00:00,entertainment,es,,Staff Writer,"{""key"": ""value""}",0.570625841277393,0.29732457437368204
evt_000159,NYTimes,NYTimes announces market amid growth,Short abstract 159,https://publisher.io/article/614249,2025-09-01 14:20:37.732433+00:00,2025-09-01 21:27:37.732433+00:00,politics,en,FR,,"{""key"": ""value""}",0.35401578651931404,0.389485022252121
evt_000160,CNN,Bloomberg investigates startup amid growth,Short abstract 160,https://example.com/article/710542,2025-09-02 14:03:37.732433+00:00,2025-09-03 00:40:37.732433+00:00,business,,AU,Staff Writer,"{""key"": ""value""}",0.8144465464885261,0.212849824420373
evt_000161,Reuters,ESPN launches AI model after review,Short abstract 161,https://example.com/article/267145,2025-09-02 09:32:37.732433+00:00,2025-09-02 21:57:37.732433+00:00,,fr,IN,Staff Writer,"[""ai"", ""economy""]",0.338691340033608,0.503140409139189
evt_000162,ESPN,AP News reports chip following earnings,Short abstract 162,https://publisher.io/article/332152,2025-08-31 05:27:37.732433+00:00,2025-08-31 10:05:37.732433+00:00,science,,FR,,"{""key"": ""value""}",0.028295371622033,0.14972095991391002
evt_000163,BBC,Reuters investigates device in new study,Short abstract 163,https://media.org/article/659677,2025-09-01 08:41:37.732433+00:00,2025-09-01 08:51:37.732433+00:00,politics,en,DE,Staff Writer,"{""key"": ""value""}",-0.838609543135104,0.21272235468225903
evt_000164,CNN,TechCrunch reports vaccine citing demand,Short abstract 164,https://site.net/article/136611,2025-09-02 00:19:37.732433+00:00,2025-09-02 12:17:37.732433+00:00,entertainment,es,US,Staff Writer,"{""key"": ""value""}",0.45623195561559904,0.610404168419988
evt_000165,BBC,NYTimes secures vaccine in partnership,Short abstract 165,https://news.com/article/266956,2025-09-01 23:41:37.732433+00:00,2025-09-02 00:58:37.732433+00:00,world,,AU,,"{""key"": ""value""}",-0.035220685233172004,0.177933449797489
evt_000166,ESPN,BBC investigates AI model following earnings,Short abstract 166,https://media.org/article/660632,2025-09-01 13:27:37.732433+00:00,2025-09-01 18:59:37.732433+00:00,sports,en,,Staff Writer,"[""ai"", ""economy""]",-0.49034160772698304,0.07316606619261101
evt_000167,The Verge,TechCrunch launches chip as season starts,Short abstract 167,https://media.org/article/115729,2025-09-02 00:03:37.732433+00:00,2025-09-02 06:08:37.732433+00:00,science,es,GB,Staff Writer,"[""ai"", ""economy""]",,0.43914871033412106
evt_000168,AP News,NYTimes reveals economy in partnership,Short abstract 168,https://example.com/article/853631,2025-09-01 10:26:37.732433+00:00,2025-09-01 12:08:37.732433+00:00,entertainment,en,AU,Staff Writer,"[""ai"", ""economy""]",0.752384212426888,0.30462891035126505
evt_000169,ESPN,BBC investigates startup amid growth,Short abstract 169,https://media.org/article/532611,2025-08-31 12:28:37.732433+00:00,2025-08-31 15:53:37.732433+00:00,politics,es,BR,Staff Writer,"[""ai"", ""economy""]",0.6519561954939891,0.05295759796534601
evt_000170,AP News,The Verge expands scientist as season starts,Short abstract 170,https://site.net/article/141941,2025-08-31 17:49:37.732433+00:00,2025-09-01 01:55:37.732433+00:00,economy,en,FR,Staff Writer,"{""key"": ""value""}",-0.126545520650124,0.209897594736973
evt_000171,BBC,Al Jazeera reports AI model following earnings,Short abstract 171,https://media.org/article/556059,2025-08-31 13:34:37.732433+00:00,2025-08-31 14:59:37.732433+00:00,business,es,DE,,"{""key"": ""value""}",0.084353404488633,0.33522779846231604
evt_000172,Al Jazeera,Reuters reports chip amid growth,Short abstract 172,https://media.org/article/320346,2025-09-01 01:45:37.732433+00:00,2025-09-01 02:49:37.732433+00:00,world,,GB,Staff Writer,"[""ai"", ""economy""]",0.007934103661644001,0.331367367411925
evt_000173,TechCrunch,ESPN reveals economy as season starts,Short abstract 173,https://site.net/article/633366,2025-09-01 11:29:37.732433+00:00,2025-09-01 17:34:37.732433+00:00,politics,es,AU,Staff Writer,"[""ai"", ""economy""]",,0.33733798607270804
evt_000174,NYTimes,The Verge wins economy after review,Short abstract 174,https://news.com/article/670353,2025-09-01 23:15:37.732433+00:00,2025-09-02 09:27:37.732433+00:00,entertainment,en,US,Staff Writer,"{""key"": ""value""}",-0.8725573553189531,0.244664458682426
evt_000175,ESPN,ESPN reports scientist amid growth,Short abstract 175,https://site.net/article/239567,2025-09-02 04:34:37.732433+00:00,2025-09-02 12:53:37.732433+00:00,,es,DE,Staff Writer,"{""key"": ""value""}",0.040384915593720004,0.361954653362
evt_000176,AP News,NYTimes debuts startup as season starts,Short abstract 176,https://publisher.io/article/583581,2025-09-01 21:09:37.732433+00:00,2025-09-02 04:24:37.732433+00:00,politics,en,AU,Staff Writer,"{""key"": ""value""}",,0.40924203076979604
evt_000177,The Verge,The Verge reports policy as season starts,Short abstract 177,https://example.com/article/269155,2025-08-31 17:15:37.732433+00:00,2025-08-31 18:17:37.732433+00:00,world,en,BR,Staff Writer,"{""key"": ""value""}",0.8033600481336061,0.534427647509367
evt_000178,ESPN,AP News reveals AI model citing demand,Short abstract 178,https://site.net/article/555334,2025-08-30 14:42:37.732433+00:00,2025-08-30 16:42:37.732433+00:00,health,en,,Staff Writer,"{""key"": ""value""}",0.967906316214966,0.16220245724649002
evt_000179,The Verge,CNN announces startup as season starts,Short abstract 179,,2025-09-02 04:05:37.732433+00:00,2025-09-02 06:45:37.732433+00:00,world,en,IN,Staff Writer,"{""key"": ""value""}",0.8568424857541691,0.45623771740434904
evt_000180,AP News,The Verge expands government following earnings,Short abstract 180,https://media.org/article/435707,2025-08-30 19:52:37.732433+00:00,2025-08-31 08:51:37.732433+00:00,sports,,IN,Staff Writer,"{""key"": ""value""}",,0.45170093160718505
evt_000181,TechCrunch,Reuters reports vaccine following earnings,Short abstract 181,https://news.com/article/414124,2025-09-01 05:33:37.732433+00:00,2025-09-01 07:31:37.732433+00:00,economy,fr,GB,Staff Writer,"{""key"": ""value""}",-0.9822962425204611,0.5641105102911871
evt_000182,Reuters,ESPN secures scientist after review,Short abstract 182,https://example.com/article/133576,2025-09-01 22:18:37.732433+00:00,2025-09-02 06:43:37.732433+00:00,politics,fr,,Staff Writer,"{""key"": ""value""}",0.659672268218734,0.034859400618964004
evt_000183,AP News,ESPN launches chip in partnership,Short abstract 183,https://news.com/article/497224,2025-09-02 08:14:37.732433+00:00,2025-09-02 17:40:37.732433+00:00,entertainment,en,BR,,"[""ai"", ""economy""]",-0.45181787854537403,0.27031608435501203
evt_000184,NYTimes,ESPN debuts economy as season starts,Short abstract 184,https://site.net/article/738661,2025-08-30 15:34:37.732433+00:00,2025-08-30 20:39:37.732433+00:00,economy,en,US,,"{""key"": ""value""}",0.178211787806124,0.484078581642199
